latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
23.23064,-103.27859,325.62,1.15,1.07,2025-04-22,1641,T,77,6.1NRT,301.83,14.95,D
23.56275,-106.09492,321.95,1,1,2025-04-22,1641,T,73,6.1NRT,305.79,9.53,D
23.54251,-106.07874,319.51,1,1,2025-04-22,1641,T,42,6.1NRT,305,7.96,D
23.23732,-105.8171,316.61,1,1,2025-04-22,1641,T,51,6.1NRT,305.48,5.11,D
21.89709,-98.10209,314.51,2.73,1.58,2025-04-22,1641,T,53,6.1NRT,291.84,25.92,D
21.89128,-98.10864,314.19,2.73,1.58,2025-04-22,1641,T,48,6.1NRT,292.3,24.63,D
23.12608,-106.20706,325.81,1,1,2025-04-22,1641,T,76,6.1NRT,309.77,9.95,D
22.47807,-103.38817,324.96,1.16,1.07,2025-04-22,1641,T,58,6.1NRT,308.38,12.77,D
22.47132,-103.38411,327.44,1.17,1.07,2025-04-22,1641,T,79,6.1NRT,308.1,17.61,D
21.95094,-100.91678,321.87,1.69,1.28,2025-04-22,1641,T,53,6.1NRT,302.46,17.02,D
21.51675,-103.1779,324,1.23,1.1,2025-04-22,1643,T,38,6.1NRT,307.87,14.32,D
21.51397,-103.1848,324.68,1.23,1.1,2025-04-22,1643,T,42,6.1NRT,307.05,15.07,D
21.45586,-103.64683,339.33,1.16,1.07,2025-04-22,1643,T,88,6.1NRT,309,39.68,D
21.4541,-103.63575,321.65,1.17,1.07,2025-04-22,1643,T,61,6.1NRT,308.45,10.28,D
20.82354,-100.4377,322.55,1.93,1.36,2025-04-22,1643,T,65,6.1NRT,306.31,15.07,D
21.45459,-104.58871,328.54,1.06,1.03,2025-04-22,1643,T,59,6.1NRT,312.5,15.75,D
20.7817,-101.32273,323.85,1.66,1.27,2025-04-22,1643,T,57,6.1NRT,308.25,14.92,D
20.57264,-100.52267,322.43,1.92,1.35,2025-04-22,1643,T,64,6.1NRT,303.22,20.19,D
21.16428,-104.62653,323.31,1.07,1.03,2025-04-22,1643,T,23,6.1NRT,311.3,5.68,D
20.58023,-101.16474,320.09,1.72,1.29,2025-04-22,1643,T,30,6.1NRT,305.33,14.71,D
20.17711,-99.21707,317.95,2.46,1.51,2025-04-22,1643,T,61,6.1NRT,303.15,27.19,D
20.89409,-103.95193,322.07,1.14,1.07,2025-04-22,1643,T,57,6.1NRT,311.62,9.24,D
20.89243,-103.94125,325.49,1.14,1.07,2025-04-22,1643,T,71,6.1NRT,311.15,13.52,D
20.04449,-99.28146,317.93,2.45,1.51,2025-04-22,1643,T,48,6.1NRT,302.07,20.97,D
20.5768,-102.48418,322.04,1.4,1.17,2025-04-22,1643,T,25,6.1NRT,307.55,9.37,D
20.56646,-102.48509,324.05,1.4,1.17,2025-04-22,1643,T,58,6.1NRT,308.08,13.93,D
20.56928,-102.49162,332.44,1.4,1.17,2025-04-22,1643,T,78,6.1NRT,308.81,29.83,D
20.91125,-105.02861,344.19,1.04,1.02,2025-04-22,1643,T,91,6.1NRT,311.64,43.07,D
20.35907,-102.16774,323.91,1.48,1.2,2025-04-22,1643,T,70,6.1NRT,308.49,13.56,D
20.17471,-101.76015,326.97,1.59,1.24,2025-04-22,1643,T,77,6.1NRT,313.14,21.08,D
20.06563,-104.16389,346.96,1.14,1.06,2025-04-22,1643,T,93,6.1NRT,310.1,53.7,D
20.06394,-104.15302,327.49,1.14,1.07,2025-04-22,1643,T,78,6.1NRT,309.43,16,D
19.92652,-103.41095,326.74,1.25,1.11,2025-04-22,1643,T,77,6.1NRT,301.66,24.64,D
20.00804,-104.04133,321.01,1.16,1.07,2025-04-22,1643,T,66,6.1NRT,309.43,6.94,D
